row_id,positive,sample_n
16161,129,130
16162,134,134
16163,126,129
16164,136,136
16165,101,103
16166,151,151
16167,93,96
16168,173,175
16169,91,93
16170,188,190
16171,90,92
16172,189,191
16173,117,123
16174,182,184
16175,83,85
16176,150,152
16177,73,74
16178,136,137
16179,102,103
16180,145,146
16181,85,86
16182,68,69
16183,75,80
16184,76,78
16185,74,76
16186,78,80
16187,70,71
16188,80,82
16189,74,76
16190,68,69
16191,152,154
16192,130,131
16193,124,125
16194,103,107
16195,101,105
16196,105,108
16197,96,102
16198,85,87
16199,95,96
16200,64,67
16201,71,72
16202,70,71
16203,72,73
16204,34,39
16205,86,97
16206,43,52
16207,65,73
16208,48,50
16209,98,100
16210,41,45
16211,97,107
16212,50,51
16213,95,105
16214,41,43
16215,69,73
16216,69,70
16217,89,96
16218,68,69
16219,73,79
16220,67,70
16221,64,65
16222,64,65
16223,73,81
16224,68,69
16225,96,99
16226,97,103
16227,98,104
16228,137,142
16229,100,101
16230,114,115
16231,137,139
16232,104,105
16233,143,144
16234,157,159
16235,89,93
16236,71,79
16237,89,97
16238,139,140
16239,84,90
16240,97,99
16241,93,96
16242,73,74
16243,83,86
16244,66,67
16245,99,101
16246,106,109
16247,120,122
16248,115,116
16249,120,121
16250,134,138
16251,111,112
16252,103,104
16253,99,101
16254,116,119
16255,95,103
16256,102,103
16257,115,117
16258,119,121
16259,118,120
16260,110,116
16261,99,102
16262,88,94
16263,85,88
16264,89,91
16265,66,71
16266,77,86
16267,70,74
16268,83,86
16269,76,78
16270,89,91
16271,77,80
16272,78,87
16273,69,73
16274,76,78
16275,83,83
16276,114,116
16277,96,96
16278,100,101
16279,102,103
16280,71,72
16281,88,90
16282,89,91
16283,108,109
16284,117,123
16285,73,76
16286,27,27
16287,62,67
16288,32,33
16289,83,85
16290,75,77
16291,54,55
16292,59,61
16293,49,50
16294,57,58
16295,61,62
16296,66,68
16297,56,58
16298,61,62
16299,46,48
16300,41,43
16301,54,55
16302,45,47
16303,54,56
16304,50,51
16305,60,65
16306,90,105
16307,103,110
16308,112,117
16309,121,125
16310,126,129
16311,112,116
16312,94,96
16313,69,78
16314,73,74
16315,72,76
16316,94,116
16317,92,118
16318,139,140
16319,123,124
16320,272,277
16321,132,136
16322,133,137
16323,114,120
16324,108,109
16325,124,125
16326,41,47
16327,44,46
16328,41,47
16329,42,46
16330,45,47
16331,45,47
16332,46,48
16333,46,48
16334,46,48
16335,53,71
16336,45,66
16337,54,98
16338,76,79
16339,83,85
16340,74,76
16341,79,81
16342,47,49
16343,41,43
16344,57,58
16345,47,49
16346,55,57
16347,49,52
16348,73,75
16349,103,106
16350,71,72
16351,83,86
16352,78,84
16353,157,160
16354,169,176
16355,166,167
16356,150,152
16357,144,145
16358,114,115
16359,124,125
16360,95,109
16361,85,95
16362,84,86
16363,101,104
16364,102,113
16365,108,115
16366,107,108
16367,113,116
16368,106,108
16369,105,108
16370,94,97
16371,84,86
16372,103,104
16373,139,143
16374,125,129
16375,135,136
16376,124,126
16377,137,138
16378,113,114
16379,125,127
16380,104,107
16381,107,108
16382,107,110
16383,121,125
16384,93,95
16385,108,110
16386,109,111
16387,100,102
16388,106,107
16389,111,113
16390,90,93
16391,96,98
16392,87,89
16393,160,167
16394,166,192
16395,159,176
16396,177,181
16397,28,32
16398,173,182
16399,164,169
16400,163,176
16401,178,181
16402,192,194
16403,45,47
16404,50,52
16405,39,41
16406,36,38
16407,50,54
16408,53,54
16409,50,51
16410,64,65
16411,56,57
16412,31,33
16413,28,29
16414,33,35
16415,22,23
16416,40,42
16417,28,29
16418,105,110
16419,141,142
16420,124,126
16421,148,150
16422,185,187
16423,132,133
16424,132,133
16425,102,103
16426,88,90
16427,102,105
16428,131,135
16429,165,166
16430,149,151
16431,109,110
16432,137,138
16433,126,127
16434,122,123
16435,124,126
16436,99,100
16437,83,85
16438,97,98
16439,117,119
16440,101,101
16441,96,98
16442,75,77
16443,73,74
16444,77,79
16445,58,59
16446,57,59
16447,73,75
16448,15,15
16449,65,69
16450,68,70
16451,87,89
16452,80,85
16453,78,82
16454,76,79
16455,98,100
16456,81,83
16457,68,69
16458,92,94
16459,40,42
16460,28,30
16461,26,27
16462,6,15
16463,3,12
16464,4,12
16465,20,21
16466,46,49
16467,50,51
16468,60,65
16469,40,42
16470,46,49
16471,38,40
16472,38,43
16473,34,38
16474,42,44
16475,41,43
16476,144,144
16477,124,124
16478,139,139
16479,128,131
16480,114,115
16481,90,92
16482,100,101
16483,77,79
16484,81,83
16485,74,76
16486,83,103
16487,79,87
16488,56,81
16489,74,81
16490,72,76
16491,61,68
16492,62,63
16493,44,49
16494,44,46
16495,57,60
16496,98,100
16497,88,89
16498,70,70
16499,82,84
16500,74,76
16501,90,92
16502,91,93
16503,89,91
16504,79,81
16505,85,87
16506,72,78
16507,93,94
16508,99,100
16509,81,83
16510,79,82
16511,81,83
16512,73,74
16513,84,86
16514,94,99
16515,79,84
16516,97,104
16517,95,101
16518,81,86
16519,87,92
16520,86,94
16521,64,68
16522,63,73
16523,49,63
16524,74,76
16525,63,64
16526,121,123
16527,84,86
16528,69,70
16529,58,59
16530,66,67
16531,165,167
16532,158,162
16533,179,194
16534,177,185
16535,202,208
16536,158,160
16537,127,129
16538,145,146
16539,127,128
16540,52,54
16541,54,56
16542,60,62
16543,58,59
16544,61,62
16545,49,51
16546,53,55
16547,44,50
16548,48,52
16549,80,82
16550,16,16
16551,17,32
16552,31,33
16553,21,22
16554,19,20
16555,22,27
16556,4,12
16557,5,19
16558,8,12
16559,87,88
16560,79,82
16561,92,93
16562,102,103
16563,68,69
16564,63,64
16565,78,80
16566,76,78
16567,73,74
16568,68,95
16569,74,95
16570,126,149
16571,125,129
16572,131,135
16573,165,170
16574,159,163
16575,143,146
16576,147,148
16577,124,128
16578,121,122
16579,116,126
16580,106,106
16581,122,122
16582,123,124
16583,119,120
16584,118,126
16585,115,124
16586,89,100
16587,91,96
16588,98,104
16589,118,118
16590,117,118
16591,120,120
16592,116,117
16593,111,113
16594,117,118
16595,118,119
16596,116,117
16597,112,113
16598,107,108
16599,109,110
16600,88,106
16601,109,119
16602,117,119
16603,104,106
16604,142,143
16605,119,120
16606,102,109
16607,108,118
16608,107,108
16609,115,116
16610,122,134
16611,135,138
16612,141,144
16613,141,142
16614,137,138
16615,116,117
16616,118,120
16617,112,117
16618,110,111
16619,115,118
16620,113,114
16621,118,119
16622,117,118
16623,116,117
16624,85,88
16625,82,84
16626,84,86
16627,107,111
16628,110,114
16629,114,114
16630,115,116
16631,114,116
16632,114,115
16633,114,115
16634,127,129
16635,110,111
16636,116,117
16637,75,77
16638,116,117
16639,111,112
16640,114,115
16641,110,111
16642,110,111
16643,100,103
16644,92,94
16645,85,105
16646,116,122
16647,97,99
16648,66,67
16649,101,110
16650,107,109
16651,115,115
16652,111,112
16653,118,120
16654,119,120
16655,117,118
16656,115,117
16657,114,115
16658,128,129
16659,91,136
16660,122,122
16661,120,124
16662,115,116
16663,119,120
16664,117,118
16665,113,118
16666,113,114
16667,111,112
16668,20,23
16669,15,22
16670,22,25
16671,21,27
16672,21,23
16673,23,25
16674,23,24
16675,24,25
16676,52,56
16677,39,45
16678,33,36
16679,32,34
16680,21,28
16681,20,21
16682,27,28
16683,26,33
16684,103,122
16685,107,114
16686,181,187
16687,155,157
16688,132,133
16689,195,197
16690,166,168
16691,167,169
16692,168,170
16693,84,94
16694,136,141
16695,143,173
16696,82,95
16697,63,69
16698,69,75
16699,74,76
16700,88,90
16701,95,97
16702,72,76
16703,75,78
16704,54,55
16705,71,72
16706,119,119
16707,112,133
16708,146,156
16709,127,128
16710,120,121
16711,122,125
16712,121,124
16713,85,87
16714,78,81
16715,82,84
16716,58,58
16717,42,42
16718,48,48
16719,70,71
16720,70,71
16721,66,67
16722,62,64
16723,63,69
16724,61,62
16725,62,63
16726,92,95
16727,111,113
16728,115,117
16729,117,119
16730,117,118
16731,115,116
16732,115,116
16733,112,113
16734,107,108
16735,109,111
16736,106,111
16737,85,88
16738,118,119
16739,65,66
16740,106,107
16741,101,102
16742,105,106
16743,57,58
16744,107,108
16745,95,97
16746,96,108
16747,71,76
16748,61,63
16749,76,78
16750,74,75
16751,66,71
16752,60,65
16753,55,69
16754,62,64
16755,37,40
16756,45,50
16757,74,79
16758,63,67
16759,52,53
16760,73,75
16761,89,92
16762,80,82
16763,65,68
16764,62,64
16765,68,69
16766,10,10
16767,121,130
16768,53,56
16769,117,122
16770,112,116
16771,122,123
16772,122,123
16773,126,127
16774,137,138
16775,98,101
16776,105,106
16777,116,117
16778,155,159
16779,131,134
16780,140,147
16781,148,150
16782,130,131
16783,142,143
16784,134,135
16785,110,137
16786,100,102
16787,66,70
16788,62,65
16789,97,102
16790,67,72
16791,96,99
16792,77,79
16793,72,73
16794,71,72
16795,52,53
16796,55,56
16797,58,59
16798,77,78
16799,85,86
16800,67,68
16801,65,66
16802,63,64
16803,58,59
16804,47,49
16805,46,48
16806,71,72
16807,143,150
16808,155,157
16809,149,157
16810,122,123
16811,125,126
16812,120,121
16813,113,114
16814,33,124
16815,109,117
16816,132,133
16817,66,98
16818,45,82
16819,53,91
16820,105,121
16821,74,93
16822,91,96
16823,61,68
16824,53,63
16825,68,76
16826,74,86
16827,60,66
16828,63,66
16829,64,65
16830,61,62
16831,82,84
16832,62,65
16833,69,70
16834,70,71
16835,70,73
16836,73,75
16837,63,65
16838,88,90
16839,86,88
16840,81,84
16841,69,70
16842,53,56
16843,51,52
16844,105,107
16845,40,46
16846,47,50
16847,49,50
16848,29,32
16849,41,43
16850,37,39
16851,24,41
16852,39,43
16853,41,43
16854,164,176
16855,150,175
16856,190,196
16857,175,180
16858,156,158
16859,164,177
16860,187,189
16861,166,172
16862,160,164
16863,156,158
16864,138,142
16865,110,118
16866,104,112
16867,86,90
16868,104,106
16869,80,82
16870,69,70
16871,74,76
16872,60,61
16873,65,66
16874,16,18
16875,11,11
16876,19,20
16877,20,21
16878,21,22
16879,45,50
16880,58,60
16881,37,38
16882,55,56
16883,39,41
16884,53,55
16885,54,55
16886,49,53
16887,54,57
16888,36,38
16889,46,48
16890,29,29
16891,33,33
16892,28,30
16893,28,30
16894,39,41
16895,45,47
16896,20,21
16897,137,145
16898,134,135
16899,122,128
16900,106,110
16901,128,131
16902,87,89
16903,114,115
16904,77,83
16905,52,53
16906,70,73
16907,48,52
16908,33,35
16909,44,46
16910,62,70
16911,77,85
16912,69,70
16913,72,73
16914,67,79
16915,84,93
16916,68,69
16917,102,104
16918,83,83
16919,76,76
16920,96,98
16921,74,75
16922,86,89
16923,77,79
16924,77,88
16925,74,82
16926,77,85
16927,42,42
16928,39,39
16929,34,34
16930,38,40
16931,34,36
16932,36,38
16933,25,27
16934,46,48
16935,47,49
16936,93,110
16937,123,124
16938,111,112
16939,119,120
16940,115,117
16941,114,118
16942,108,110
16943,102,106
16944,101,102
16945,107,111
16946,103,122
16947,17,28
16948,23,28
16949,16,22
16950,31,34
16951,23,25
16952,31,33
16953,25,26
16954,36,38
16955,28,30
16956,38,40
16957,105,109
16958,100,107
16959,126,131
16960,152,155
16961,167,169
16962,157,159
16963,129,130
16964,129,130
16965,108,109
16966,122,123
16967,93,96
16968,81,83
16969,78,83
16970,76,78
16971,90,92
16972,83,90
16973,77,86
16974,54,74
16975,80,92
16976,90,93
16977,101,114
16978,108,113
16979,111,114
16980,110,114
16981,126,131
16982,128,132
16983,120,128
16984,123,124
16985,126,127
16986,57,66
16987,52,54
16988,61,64
16989,56,60
16990,65,70
16991,50,51
16992,24,24
16993,28,36
16994,26,27
16995,28,29
16996,28,30
16997,24,25
16998,30,32
16999,28,30
17000,21,23
17001,62,63
17002,93,93
17003,95,98
17004,56,57
17005,62,63
17006,71,72
17007,54,55
17008,54,56
17009,43,45
17010,40,42
17011,93,97
17012,88,92
17013,97,97
17014,100,101
17015,88,90
17016,69,70
17017,102,103
17018,70,71
17019,56,57
17020,60,62
17021,33,37
17022,22,35
17023,17,38
17024,43,45
17025,36,38
17026,38,40
17027,24,25
17028,28,30
17029,28,29
17030,30,32
17031,129,133
17032,95,96
17033,91,93
17034,94,96
17035,85,87
17036,88,90
17037,90,92
17038,62,64
17039,66,67
17040,62,63
17041,42,42
17042,54,54
17043,47,49
17044,46,48
17045,49,50
17046,28,29
17047,27,28
17048,23,31
17049,25,26
17050,96,106
17051,113,120
17052,96,97
17053,93,97
17054,82,84
17055,75,79
17056,75,77
17057,47,49
17058,42,44
17059,40,42
17060,45,51
17061,86,87
17062,43,56
17063,87,89
17064,76,76
17065,51,53
17066,54,55
17067,53,55
17068,58,59
17069,12,13
17070,47,48
17071,51,55
17072,35,40
17073,45,47
17074,42,54
17075,60,62
17076,32,34
17077,53,54
17078,52,53
17079,79,83
17080,88,93
17081,99,100
17082,97,101
17083,94,96
17084,100,101
17085,99,100
17086,84,86
17087,77,79
17088,23,23
17089,54,59
17090,50,54
17091,58,61
17092,63,64
17093,56,57
17094,35,37
17095,34,38
17096,33,35
17097,46,48
17098,27,28
17099,21,22
17100,21,22
17101,52,72
17102,37,44
17103,28,35
17104,60,76
17105,56,78
17106,89,99
17107,82,88
17108,66,75
17109,95,107
17110,88,104
17111,176,180
17112,149,151
17113,180,181
17114,111,118
17115,96,99
17116,91,95
17117,87,89
17118,90,92
17119,83,85
17120,97,99
17121,78,81
17122,80,82
17123,72,73
17124,47,50
17125,48,54
17126,46,49
17127,47,49
17128,49,52
17129,39,43
17130,42,44
17131,53,54
17132,51,54
17133,13,31
17134,60,61
17135,63,68
17136,56,56
17137,103,104
17138,92,94
17139,108,109
17140,117,119
17141,78,80
17142,94,96
17143,94,98
17144,86,103
17145,127,129
17146,95,97
17147,97,99
17148,106,108
17149,81,89
17150,75,81
17151,78,80
17152,108,111
17153,64,69
17154,70,71
17155,76,77
17156,86,90
17157,79,81
17158,70,71
17159,74,76
17160,74,75
17161,64,65
17162,73,74
17163,95,123
17164,20,113
17165,60,104
17166,103,117
17167,103,109
17168,104,117
17169,101,111
17170,81,83
17171,86,89
17172,100,107
17173,2,45
17174,62,63
17175,135,136
17176,139,139
17177,161,163
17178,163,165
17179,133,138
17180,110,111
17181,110,112
17182,88,90
17183,106,107
17184,100,114
17185,86,141
17186,119,127
17187,64,68
17188,79,82
17189,62,63
17190,68,69
17191,57,58
17192,63,64
17193,74,76
17194,13,15
17195,13,14
17196,15,15
17197,47,49
17198,65,66
17199,67,68
17200,69,69
17201,66,67
17202,82,84
17203,80,82
17204,88,90
17205,87,89
17206,90,92
17207,91,93
17208,122,122
17209,109,120
17210,122,128
17211,105,106
17212,128,129
17213,128,130
17214,154,158
17215,69,125
17216,116,122
17217,148,152
17218,64,69
17219,77,78
17220,82,84
17221,81,83
17222,81,84
17223,88,90
17224,76,78
17225,59,78
17226,87,89
17227,59,64
17228,84,101
17229,75,83
17230,37,37
17231,78,93
17232,87,89
17233,60,70
17234,70,72
17235,50,51
17236,45,47
17237,50,51
17238,107,110
17239,75,90
17240,100,108
17241,131,137
17242,157,159
17243,119,125
17244,115,117
17245,104,105
17246,100,103
17247,91,96
17248,46,47
17249,63,63
17250,63,73
17251,47,49
17252,59,60
17253,55,57
17254,31,33
17255,38,40
17256,40,42
17257,43,54
17258,46,48
17259,34,36
17260,38,40
17261,72,73
17262,58,59
17263,143,145
17264,149,149
17265,166,166
17266,148,150
17267,143,144
17268,153,155
17269,149,151
17270,105,106
17271,113,117
17272,124,126
17273,86,86
17274,127,129
17275,88,89
17276,105,106
17277,111,112
17278,97,99
17279,87,89
17280,76,78
17281,63,64
17282,76,78
17283,163,172
17284,174,176
17285,160,164
17286,148,149
17287,146,147
17288,139,140
17289,144,145
17290,129,135
17291,106,107
17292,97,100
17293,156,161
17294,200,202
17295,208,208
17296,179,181
17297,203,210
17298,180,182
17299,191,194
17300,162,164
17301,140,143
17302,140,141
17303,100,101
17304,161,162
17305,162,162
17306,186,188
17307,171,174
17308,177,179
17309,164,166
17310,86,104
17311,102,103
17312,103,104
17313,102,122
17314,70,94
17315,102,112
17316,112,114
17317,86,89
17318,83,90
17319,89,93
17320,103,112
17321,83,86
17322,114,115
17323,102,107
17324,105,111
17325,115,119
17326,121,123
17327,115,119
17328,127,128
17329,121,122
17330,93,95
17331,110,111
17332,109,110
17333,28,29
17334,17,17
17335,32,32
17336,21,24
17337,47,49
17338,53,55
17339,50,52
17340,47,49
17341,24,25
17342,28,30
17343,37,39
17344,8,10
17345,99,100
17346,92,93
17347,56,59
17348,93,95
17349,74,76
17350,57,58
17351,49,50
17352,63,65
17353,106,107
17354,86,88
17355,52,66
17356,46,49
17357,102,105
17358,141,142
17359,112,113
17360,98,100
17361,109,110
17362,95,97
17363,80,83
17364,98,103
17365,30,36
17366,49,49
17367,42,46
17368,49,59
17369,60,67
17370,66,67
17371,51,55
17372,40,43
17373,46,48
17374,41,43
17375,51,54
17376,80,82
17377,72,73
17378,95,97
17379,52,53
17380,104,106
17381,50,51
17382,107,110
17383,54,55
17384,80,82
17385,45,52
17386,73,74
17387,63,66
17388,74,76
17389,41,43
17390,99,102
17391,138,139
17392,148,148
17393,162,164
17394,165,167
17395,146,147
17396,142,143
17397,100,102
17398,86,88
17399,123,125
17400,91,92
17401,94,99
17402,90,97
17403,90,92
17404,94,96
17405,106,107
17406,88,90
17407,86,88
17408,84,86
17409,118,119
17410,106,118
17411,138,146
17412,128,136
17413,111,112
17414,106,107
17415,114,115
17416,102,103
17417,25,95
17418,72,83
17419,128,130
17420,167,174
17421,168,175
17422,91,92
17423,173,183
17424,101,103
17425,149,151
17426,79,81
17427,186,188
17428,23,24
17429,179,181
17430,25,26
17431,144,145
17432,24,25
17433,162,166
17434,21,22
17435,157,159
17436,20,21
17437,183,185
17438,96,103
17439,109,111
17440,110,111
17441,97,99
17442,104,105
17443,86,88
17444,69,70
17445,99,107
17446,117,118
17447,122,130
17448,79,86
17449,60,71
17450,67,68
17451,50,51
17452,69,70
17453,70,71
17454,96,98
17455,85,87
17456,84,86
17457,97,99
17458,110,110
17459,106,106
17460,110,112
17461,102,104
17462,126,127
17463,100,103
17464,101,103
17465,81,86
17466,66,67
17467,61,64
17468,128,131
17469,135,144
17470,142,148
17471,154,156
17472,151,153
17473,127,128
17474,138,141
17475,110,115
17476,127,128
17477,121,122
17478,87,87
17479,74,74
17480,86,86
17481,100,108
17482,97,99
17483,96,98
17484,52,53
17485,79,81
17486,82,84
17487,90,93
17488,46,54
17489,73,75
17490,74,77
17491,61,63
17492,76,78
17493,86,88
17494,80,82
17495,66,68
17496,63,64
17497,63,66
17498,123,132
17499,94,98
17500,103,110
17501,123,128
17502,106,107
17503,95,97
17504,83,85
17505,75,79
17506,85,87
17507,61,64
17508,90,90
17509,86,90
17510,92,94
17511,78,80
17512,65,66
17513,57,58
17514,58,59
17515,39,41
17516,67,68
17517,83,101
17518,97,111
17519,98,100
17520,79,81
17521,83,85
17522,80,82
17523,89,91
17524,93,96
17525,21,22
17526,81,83
17527,80,82
17528,29,34
17529,28,30
17530,25,28
17531,27,28
17532,23,24
17533,21,26
17534,20,22
17535,120,121
17536,105,105
17537,112,112
17538,221,223
17539,228,230
17540,134,154
17541,45,157
17542,109,113
17543,166,168
17544,184,186
17545,142,143
17546,121,122
17547,93,95
17548,92,94
17549,94,98
17550,11,11
17551,12,12
17552,16,16
17553,11,13
17554,10,10
17555,34,37
17556,58,70
17557,60,74
17558,70,70
17559,67,68
17560,63,64
17561,62,63
17562,58,59
17563,47,49
17564,67,68
17565,47,49
17566,100,100
17567,83,85
17568,73,87
17569,82,82
17570,86,90
17571,95,102
17572,88,90
17573,104,105
17574,92,95
17575,91,93
17576,76,82
17577,105,106
17578,46,53
17579,73,75
17580,37,74
17581,80,82
17582,54,69
17583,102,103
17584,21,25
17585,22,27
17586,28,30
17587,24,26
17588,22,24
17589,26,28
17590,19,20
17591,25,27
17592,47,60
17593,59,71
17594,87,114
17595,109,112
17596,96,106
17597,55,61
17598,58,63
17599,74,75
17600,74,76
17601,46,46
17602,42,52
17603,74,75
17604,61,62
17605,52,53
17606,46,48
17607,33,35
17608,58,59
17609,57,59
17610,63,67
17611,86,87
17612,110,113
17613,113,127
17614,127,133
17615,128,130
17616,105,114
17617,130,132
17618,104,105
17619,38,40
17620,35,37
17621,37,42
17622,28,30
17623,31,33
17624,35,37
17625,27,28
17626,22,26
17627,30,32
17628,88,97
17629,58,61
17630,60,62
17631,47,49
17632,54,55
17633,53,54
17634,87,89
17635,65,66
17636,61,63
17637,45,47
17638,88,123
17639,31,115
17640,107,113
17641,108,109
17642,111,114
17643,117,131
17644,65,81
17645,92,95
17646,78,88
17647,89,116
17648,81,110
17649,113,115
17650,123,124
17651,101,102
17652,110,113
17653,108,109
17654,111,112
17655,116,117
17656,126,127
17657,22,24
17658,25,37
17659,17,31
17660,38,40
17661,31,33
17662,23,24
17663,17,21
17664,28,30
17665,61,75
17666,72,75
17667,66,71
17668,69,71
17669,46,48
17670,66,67
17671,59,60
17672,49,51
17673,46,48
17674,43,45
17675,66,98
17676,89,106
17677,103,104
17678,110,111
17679,124,125
17680,110,117
17681,118,119
17682,86,93
17683,92,97
17684,109,112
17685,48,49
17686,61,62
17687,53,62
17688,51,56
17689,51,53
17690,41,43
17691,41,43
17692,37,39
17693,53,54
17694,71,73
17695,37,40
17696,63,70
17697,60,63
17698,71,72
17699,64,65
17700,69,70
17701,71,72
17702,50,51
17703,44,46
17704,64,65
17705,93,105
17706,98,113
17707,103,111
17708,105,110
17709,98,105
17710,95,103
