obs_id,location,cohort,age,dose,weight
16104,2057,2018,5,2,1
16105,2057,2019,5,2,1
16106,2057,2020,5,2,1
16107,2057,2021,5,2,1
16108,2057,2022,5,2,1
16109,2058,2013,5,2,1
16110,2058,2014,5,2,1
16111,2058,2015,5,2,1
16112,2058,2016,5,2,1
16113,2058,2017,5,2,1
16114,2058,2018,5,2,1
16115,2058,2019,5,2,1
16116,2058,2020,5,2,1
16117,2058,2021,5,2,1
16118,2058,2022,5,2,1
16119,2059,2013,5,2,1
16120,2059,2014,5,2,1
16121,2059,2015,5,2,1
16122,2059,2016,5,2,1
16123,2059,2017,5,2,1
16124,2059,2018,5,2,1
16125,2059,2019,5,2,1
16126,2059,2020,5,2,1
16127,2059,2021,5,2,1
16128,2059,2022,5,2,1
16129,2060,2015,5,2,1
16130,2060,2016,5,2,1
16131,2060,2017,5,2,1
16132,2060,2018,5,2,1
16133,2060,2019,5,2,1
16134,2060,2020,5,2,1
16135,2060,2021,5,2,1
16136,2060,2022,5,2,1
16137,2061,2013,5,2,1
16138,2061,2014,5,2,1
16139,2061,2015,5,2,1
16140,2061,2016,5,2,1
16141,2061,2017,5,2,1
16142,2061,2018,5,2,1
16143,2061,2019,5,2,1
16144,2061,2020,5,2,1
16145,2061,2021,5,2,1
16146,2061,2022,5,2,1
16147,2062,2013,5,2,1
16148,2062,2014,5,2,1
16149,2062,2015,5,2,1
16150,2062,2016,5,2,1
16151,2062,2017,5,2,1
16152,2062,2018,5,2,1
16153,2062,2019,5,2,1
16154,2062,2020,5,2,1
16155,2062,2021,5,2,1
16156,2062,2022,5,2,1
16157,2063,2014,5,2,1
16158,2063,2015,5,2,1
16159,2063,2016,5,2,1
16160,2063,2017,5,2,1
16161,2064,2013,5,2,1
16162,2064,2013,5,2,1
16163,2064,2014,5,2,1
16164,2064,2014,5,2,1
16165,2064,2015,5,2,1
16166,2064,2015,5,2,1
16167,2064,2016,5,2,1
16168,2064,2016,5,2,1
16169,2064,2017,5,2,1
16170,2064,2017,5,2,1
16171,2064,2018,5,2,1
16172,2064,2018,5,2,1
16173,2064,2019,5,2,1
16174,2064,2019,5,2,1
16175,2064,2020,5,2,1
16176,2064,2020,5,2,1
16177,2064,2021,5,2,1
16178,2064,2021,5,2,1
16179,2064,2022,5,2,1
16180,2064,2022,5,2,1
16181,2065,2013,5,2,1
16182,2065,2014,5,2,1
16183,2065,2015,5,2,1
16184,2065,2016,5,2,1
16185,2065,2017,5,2,1
16186,2065,2018,5,2,1
16187,2065,2019,5,2,1
16188,2065,2020,5,2,1
16189,2065,2021,5,2,1
16190,2065,2022,5,2,1
16191,2066,2016,5,2,1
16192,2066,2017,5,2,1
16193,2066,2018,5,2,1
16194,2066,2019,5,2,1
16195,2066,2020,5,2,1
16196,2066,2021,5,2,1
16197,2066,2022,5,2,1
16198,2067,2013,5,2,1
16199,2067,2014,5,2,1
16200,2067,2015,5,2,1
16201,2067,2017,5,2,1
16202,2067,2018,5,2,1
16203,2067,2019,5,2,1
16204,2067,2020,5,2,1
16205,2068,2013,5,2,1
16206,2068,2013,5,2,1
16207,2068,2014,5,2,1
16208,2068,2014,5,2,1
16209,2068,2015,5,2,1
16210,2068,2015,5,2,1
16211,2068,2016,5,2,1
16212,2068,2016,5,2,1
16213,2068,2017,5,2,1
16214,2068,2017,5,2,1
16215,2068,2018,5,2,1
16216,2068,2018,5,2,1
16217,2068,2019,5,2,1
16218,2068,2019,5,2,1
16219,2068,2020,5,2,1
16220,2068,2020,5,2,1
16221,2068,2021,5,2,1
16222,2068,2021,5,2,1
16223,2068,2022,5,2,1
16224,2068,2022,5,2,1
16225,2069,2013,5,2,1
16226,2069,2014,5,2,1
16227,2069,2015,5,2,1
16228,2069,2016,5,2,1
16229,2069,2017,5,2,1
16230,2069,2018,5,2,1
16231,2069,2019,5,2,1
16232,2069,2020,5,2,1
16233,2069,2021,5,2,1
16234,2069,2022,5,2,1
16235,2070,2013,5,2,1
16236,2070,2014,5,2,1
16237,2070,2015,5,2,1
16238,2070,2016,5,2,1
16239,2070,2017,5,2,1
16240,2070,2018,5,2,1
16241,2070,2019,5,2,1
16242,2070,2020,5,2,1
16243,2070,2021,5,2,1
16244,2070,2022,5,2,1
16245,2071,2013,5,2,1
16246,2071,2014,5,2,1
16247,2071,2015,5,2,1
16248,2071,2016,5,2,1
16249,2071,2017,5,2,1
16250,2071,2018,5,2,1
16251,2071,2019,5,2,1
16252,2071,2020,5,2,1
16253,2071,2021,5,2,1
16254,2071,2022,5,2,1
16255,2072,2013,5,2,1
16256,2072,2014,5,2,1
16257,2072,2015,5,2,1
16258,2072,2016,5,2,1
16259,2072,2017,5,2,1
16260,2072,2018,5,2,1
16261,2072,2019,5,2,1
16262,2072,2020,5,2,1
16263,2072,2021,5,2,1
16264,2072,2022,5,2,1
16265,2073,2013,5,2,1
16266,2073,2014,5,2,1
16267,2073,2015,5,2,1
16268,2073,2016,5,2,1
16269,2073,2017,5,2,1
16270,2073,2018,5,2,1
16271,2073,2019,5,2,1
16272,2073,2020,5,2,1
16273,2073,2021,5,2,1
16274,2073,2022,5,2,1
16275,2074,2013,5,2,1
16276,2074,2014,5,2,1
16277,2074,2015,5,2,1
16278,2074,2016,5,2,1
16279,2074,2017,5,2,1
16280,2074,2018,5,2,1
16281,2074,2019,5,2,1
16282,2074,2020,5,2,1
16283,2074,2021,5,2,1
16284,2074,2022,5,2,1
16285,2075,2013,5,2,1
16286,2076,2013,5,2,1
16287,2076,2014,5,2,1
16288,2076,2015,5,2,1
16289,2076,2016,5,2,1
16290,2076,2017,5,2,1
16291,2076,2018,5,2,1
16292,2076,2019,5,2,1
16293,2076,2020,5,2,1
16294,2076,2021,5,2,1
16295,2076,2022,5,2,1
16296,2077,2013,5,2,1
16297,2077,2014,5,2,1
16298,2077,2015,5,2,1
16299,2077,2016,5,2,1
16300,2077,2017,5,2,1
16301,2077,2018,5,2,1
16302,2077,2019,5,2,1
16303,2077,2020,5,2,1
16304,2077,2021,5,2,1
16305,2077,2022,5,2,1
16306,2078,2013,5,2,1
16307,2078,2014,5,2,1
16308,2078,2015,5,2,1
16309,2078,2016,5,2,1
16310,2078,2017,5,2,1
16311,2078,2018,5,2,1
16312,2078,2019,5,2,1
16313,2078,2020,5,2,1
16314,2078,2021,5,2,1
16315,2078,2022,5,2,1
16316,2079,2013,5,2,1
16317,2079,2014,5,2,1
16318,2079,2015,5,2,1
16319,2079,2016,5,2,1
16320,2079,2017,5,2,1
16321,2079,2018,5,2,1
16322,2079,2019,5,2,1
16323,2079,2020,5,2,1
16324,2079,2021,5,2,1
16325,2079,2022,5,2,1
16326,2080,2013,5,2,1
16327,2080,2014,5,2,1
16328,2080,2015,5,2,1
16329,2080,2016,5,2,1
16330,2080,2018,5,2,1
16331,2080,2019,5,2,1
16332,2080,2020,5,2,1
16333,2080,2021,5,2,1
16334,2080,2022,5,2,1
16335,2081,2013,5,2,1
16336,2081,2014,5,2,1
16337,2081,2015,5,2,1
16338,2081,2016,5,2,1
16339,2081,2017,5,2,1
16340,2081,2018,5,2,1
16341,2081,2019,5,2,1
16342,2081,2020,5,2,1
16343,2081,2021,5,2,1
16344,2081,2022,5,2,1
16345,2082,2013,5,2,1
16346,2082,2014,5,2,1
16347,2082,2015,5,2,1
16348,2082,2016,5,2,1
16349,2082,2017,5,2,1
16350,2082,2018,5,2,1
16351,2082,2019,5,2,1
16352,2082,2020,5,2,1
16353,2083,2013,5,2,1
16354,2083,2014,5,2,1
16355,2083,2015,5,2,1
16356,2083,2016,5,2,1
16357,2083,2017,5,2,1
16358,2083,2018,5,2,1
16359,2083,2019,5,2,1
16360,2083,2020,5,2,1
16361,2083,2021,5,2,1
16362,2083,2022,5,2,1
16363,2084,2013,5,2,1
16364,2084,2014,5,2,1
16365,2084,2015,5,2,1
16366,2084,2016,5,2,1
16367,2084,2017,5,2,1
16368,2084,2018,5,2,1
16369,2084,2019,5,2,1
16370,2084,2020,5,2,1
16371,2084,2021,5,2,1
16372,2084,2022,5,2,1
16373,2085,2013,5,2,1
16374,2085,2014,5,2,1
16375,2085,2015,5,2,1
16376,2085,2016,5,2,1
16377,2085,2017,5,2,1
16378,2085,2018,5,2,1
16379,2085,2019,5,2,1
16380,2085,2020,5,2,1
16381,2085,2021,5,2,1
16382,2085,2022,5,2,1
16383,2086,2013,5,2,1
16384,2086,2014,5,2,1
16385,2086,2015,5,2,1
16386,2086,2016,5,2,1
16387,2086,2017,5,2,1
16388,2086,2018,5,2,1
16389,2086,2019,5,2,1
16390,2086,2020,5,2,1
16391,2086,2021,5,2,1
16392,2086,2022,5,2,1
16393,2087,2013,5,2,1
16394,2087,2014,5,2,1
16395,2087,2015,5,2,1
16396,2087,2016,5,2,1
16397,2087,2017,5,2,1
16398,2087,2018,5,2,1
16399,2087,2019,5,2,1
16400,2087,2020,5,2,1
16401,2087,2021,5,2,1
16402,2087,2022,5,2,1
16403,2088,2014,5,2,1
16404,2088,2015,5,2,1
16405,2088,2016,5,2,1
16406,2088,2017,5,2,1
16407,2088,2018,5,2,1
16408,2088,2019,5,2,1
16409,2088,2020,5,2,1
16410,2088,2021,5,2,1
16411,2088,2022,5,2,1
16412,2089,2017,5,2,1
16413,2089,2018,5,2,1
16414,2089,2019,5,2,1
16415,2089,2020,5,2,1
16416,2089,2021,5,2,1
16417,2089,2022,5,2,1
16418,2090,2013,5,2,1
16419,2090,2014,5,2,1
16420,2090,2015,5,2,1
16421,2090,2016,5,2,1
16422,2090,2017,5,2,1
16423,2090,2018,5,2,1
16424,2090,2019,5,2,1
16425,2090,2020,5,2,1
16426,2090,2021,5,2,1
16427,2090,2022,5,2,1
16428,2091,2013,5,2,1
16429,2091,2014,5,2,1
16430,2091,2015,5,2,1
16431,2091,2016,5,2,1
16432,2091,2017,5,2,1
16433,2091,2018,5,2,1
16434,2091,2019,5,2,1
16435,2091,2020,5,2,1
16436,2091,2021,5,2,1
16437,2091,2022,5,2,1
16438,2092,2013,5,2,1
16439,2092,2014,5,2,1
16440,2092,2015,5,2,1
16441,2092,2016,5,2,1
16442,2092,2017,5,2,1
16443,2092,2018,5,2,1
16444,2092,2019,5,2,1
16445,2092,2020,5,2,1
16446,2092,2021,5,2,1
16447,2092,2022,5,2,1
16448,2093,2014,5,2,1
16449,2094,2013,5,2,1
16450,2094,2014,5,2,1
16451,2094,2015,5,2,1
16452,2094,2016,5,2,1
16453,2094,2017,5,2,1
16454,2094,2018,5,2,1
16455,2094,2019,5,2,1
16456,2094,2020,5,2,1
16457,2094,2021,5,2,1
16458,2094,2022,5,2,1
16459,2095,2017,5,2,1
16460,2095,2018,5,2,1
16461,2095,2019,5,2,1
16462,2096,2013,5,2,1
16463,2096,2014,5,2,1
16464,2096,2015,5,2,1
16465,2097,2021,5,2,1
16466,2098,2013,5,2,1
16467,2098,2014,5,2,1
16468,2098,2015,5,2,1
16469,2098,2016,5,2,1
16470,2098,2017,5,2,1
16471,2098,2018,5,2,1
16472,2098,2019,5,2,1
16473,2098,2020,5,2,1
16474,2098,2021,5,2,1
16475,2098,2022,5,2,1
16476,2099,2013,5,2,1
16477,2099,2014,5,2,1
16478,2099,2015,5,2,1
16479,2099,2016,5,2,1
16480,2099,2017,5,2,1
16481,2099,2018,5,2,1
16482,2099,2019,5,2,1
16483,2099,2020,5,2,1
16484,2099,2021,5,2,1
16485,2099,2022,5,2,1
16486,2100,2013,5,2,1
16487,2100,2014,5,2,1
16488,2100,2015,5,2,1
16489,2100,2016,5,2,1
16490,2100,2017,5,2,1
16491,2100,2018,5,2,1
16492,2100,2019,5,2,1
16493,2100,2020,5,2,1
16494,2100,2021,5,2,1
16495,2100,2022,5,2,1
16496,2101,2013,5,2,1
16497,2101,2014,5,2,1
16498,2101,2015,5,2,1
16499,2101,2016,5,2,1
16500,2101,2017,5,2,1
16501,2101,2018,5,2,1
16502,2101,2019,5,2,1
16503,2101,2020,5,2,1
16504,2101,2021,5,2,1
16505,2101,2022,5,2,1
16506,2102,2014,5,2,1
16507,2102,2015,5,2,1
16508,2102,2017,5,2,1
16509,2102,2018,5,2,1
16510,2102,2019,5,2,1
16511,2102,2020,5,2,1
16512,2102,2021,5,2,1
16513,2102,2022,5,2,1
16514,2103,2016,5,2,1
16515,2103,2017,5,2,1
16516,2103,2018,5,2,1
16517,2103,2019,5,2,1
16518,2103,2020,5,2,1
16519,2103,2021,5,2,1
16520,2103,2022,5,2,1
16521,2104,2013,5,2,1
16522,2104,2014,5,2,1
16523,2104,2015,5,2,1
16524,2104,2016,5,2,1
16525,2104,2017,5,2,1
16526,2104,2018,5,2,1
16527,2104,2019,5,2,1
16528,2104,2020,5,2,1
16529,2104,2021,5,2,1
16530,2104,2022,5,2,1
16531,2105,2013,5,2,1
16532,2105,2014,5,2,1
16533,2105,2015,5,2,1
16534,2105,2017,5,2,1
16535,2105,2018,5,2,1
16536,2105,2019,5,2,1
16537,2105,2020,5,2,1
16538,2105,2021,5,2,1
16539,2105,2022,5,2,1
16540,2106,2013,5,2,1
16541,2106,2014,5,2,1
16542,2106,2015,5,2,1
16543,2106,2016,5,2,1
16544,2106,2017,5,2,1
16545,2106,2018,5,2,1
16546,2106,2019,5,2,1
16547,2106,2020,5,2,1
16548,2106,2021,5,2,1
16549,2106,2022,5,2,1
16550,2107,2014,5,2,1
16551,2108,2015,5,2,1
16552,2108,2019,5,2,1
16553,2108,2020,5,2,1
16554,2108,2021,5,2,1
16555,2108,2022,5,2,1
16556,2109,2014,5,2,1
16557,2109,2015,5,2,1
16558,2110,2014,5,2,1
16559,2111,2013,5,2,1
16560,2111,2014,5,2,1
16561,2111,2015,5,2,1
16562,2111,2016,5,2,1
16563,2111,2017,5,2,1
16564,2111,2018,5,2,1
16565,2111,2019,5,2,1
16566,2111,2021,5,2,1
16567,2111,2022,5,2,1
16568,2112,2013,5,2,1
16569,2112,2014,5,2,1
16570,2113,2014,5,2,1
16571,2113,2015,5,2,1
16572,2113,2016,5,2,1
16573,2113,2017,5,2,1
16574,2113,2018,5,2,1
16575,2113,2019,5,2,1
16576,2113,2020,5,2,1
16577,2113,2021,5,2,1
16578,2113,2022,5,2,1
16579,2114,2013,5,2,1
16580,2114,2014,5,2,1
16581,2114,2015,5,2,1
16582,2114,2016,5,2,1
16583,2114,2017,5,2,1
16584,2114,2018,5,2,1
16585,2114,2019,5,2,1
16586,2114,2020,5,2,1
16587,2114,2021,5,2,1
16588,2114,2022,5,2,1
16589,2115,2013,5,2,1
16590,2115,2014,5,2,1
16591,2115,2015,5,2,1
16592,2115,2016,5,2,1
16593,2115,2017,5,2,1
16594,2115,2018,5,2,1
16595,2115,2019,5,2,1
16596,2115,2020,5,2,1
16597,2115,2021,5,2,1
16598,2115,2022,5,2,1
16599,2116,2018,5,2,1
16600,2116,2019,5,2,1
16601,2116,2020,5,2,1
16602,2116,2021,5,2,1
16603,2116,2022,5,2,1
16604,2117,2017,5,2,1
16605,2117,2018,5,2,1
16606,2117,2019,5,2,1
16607,2117,2020,5,2,1
16608,2117,2021,5,2,1
16609,2117,2022,5,2,1
16610,2118,2013,5,2,1
16611,2118,2014,5,2,1
16612,2118,2015,5,2,1
16613,2118,2016,5,2,1
16614,2118,2017,5,2,1
16615,2118,2018,5,2,1
16616,2118,2019,5,2,1
16617,2118,2020,5,2,1
16618,2118,2021,5,2,1
16619,2118,2022,5,2,1
16620,2119,2016,5,2,1
16621,2119,2017,5,2,1
16622,2119,2018,5,2,1
16623,2119,2019,5,2,1
16624,2119,2020,5,2,1
16625,2119,2021,5,2,1
16626,2119,2022,5,2,1
16627,2120,2013,5,2,1
16628,2120,2014,5,2,1
16629,2120,2015,5,2,1
16630,2120,2016,5,2,1
16631,2120,2017,5,2,1
16632,2120,2018,5,2,1
16633,2120,2019,5,2,1
16634,2120,2020,5,2,1
16635,2120,2021,5,2,1
16636,2120,2022,5,2,1
16637,2121,2022,5,2,1
16638,2122,2016,5,2,1
16639,2122,2017,5,2,1
16640,2122,2018,5,2,1
16641,2122,2019,5,2,1
16642,2122,2020,5,2,1
16643,2122,2021,5,2,1
16644,2122,2022,5,2,1
16645,2123,2019,5,2,1
16646,2123,2020,5,2,1
16647,2123,2021,5,2,1
16648,2123,2022,5,2,1
16649,2124,2013,5,2,1
16650,2124,2014,5,2,1
16651,2124,2015,5,2,1
16652,2124,2016,5,2,1
16653,2124,2017,5,2,1
16654,2124,2018,5,2,1
16655,2124,2019,5,2,1
16656,2124,2020,5,2,1
16657,2124,2021,5,2,1
16658,2124,2022,5,2,1
16659,2125,2014,5,2,1
16660,2125,2015,5,2,1
16661,2125,2016,5,2,1
16662,2125,2017,5,2,1
16663,2125,2018,5,2,1
16664,2125,2019,5,2,1
16665,2125,2020,5,2,1
16666,2125,2021,5,2,1
16667,2125,2022,5,2,1
16668,2126,2013,5,2,1
16669,2126,2014,5,2,1
16670,2126,2015,5,2,1
16671,2126,2016,5,2,1
16672,2126,2017,5,2,1
16673,2126,2018,5,2,1
16674,2126,2019,5,2,1
16675,2126,2021,5,2,1
16676,2127,2013,5,2,1
16677,2127,2014,5,2,1
16678,2127,2015,5,2,1
16679,2127,2016,5,2,1
16680,2127,2017,5,2,1
16681,2127,2018,5,2,1
16682,2127,2019,5,2,1
16683,2127,2020,5,2,1
16684,2128,2013,5,2,1
16685,2128,2014,5,2,1
16686,2129,2013,5,2,1
16687,2129,2014,5,2,1
16688,2129,2015,5,2,1
16689,2129,2016,5,2,1
16690,2129,2017,5,2,1
16691,2129,2018,5,2,1
16692,2129,2019,5,2,1
16693,2129,2020,5,2,1
16694,2129,2021,5,2,1
16695,2129,2022,5,2,1
16696,2130,2013,5,2,1
16697,2130,2014,5,2,1
16698,2130,2015,5,2,1
16699,2130,2016,5,2,1
16700,2130,2017,5,2,1
16701,2130,2018,5,2,1
16702,2130,2019,5,2,1
16703,2130,2020,5,2,1
16704,2130,2021,5,2,1
16705,2130,2022,5,2,1
16706,2131,2013,5,2,1
16707,2131,2014,5,2,1
16708,2131,2015,5,2,1
16709,2131,2016,5,2,1
16710,2131,2017,5,2,1
16711,2131,2018,5,2,1
16712,2131,2019,5,2,1
16713,2131,2020,5,2,1
16714,2131,2021,5,2,1
16715,2131,2022,5,2,1
16716,2132,2013,5,2,1
16717,2132,2014,5,2,1
16718,2132,2015,5,2,1
16719,2132,2016,5,2,1
16720,2132,2017,5,2,1
16721,2132,2018,5,2,1
16722,2132,2019,5,2,1
16723,2132,2020,5,2,1
16724,2132,2021,5,2,1
16725,2132,2022,5,2,1
16726,2133,2013,5,2,1
16727,2133,2014,5,2,1
16728,2133,2015,5,2,1
16729,2133,2016,5,2,1
16730,2133,2017,5,2,1
16731,2133,2018,5,2,1
16732,2133,2019,5,2,1
16733,2133,2020,5,2,1
16734,2133,2021,5,2,1
16735,2133,2022,5,2,1
16736,2134,2013,5,2,1
16737,2134,2014,5,2,1
16738,2134,2015,5,2,1
16739,2134,2016,5,2,1
16740,2134,2017,5,2,1
16741,2134,2018,5,2,1
16742,2134,2019,5,2,1
16743,2134,2020,5,2,1
16744,2134,2021,5,2,1
16745,2134,2022,5,2,1
16746,2135,2013,5,2,1
16747,2135,2014,5,2,1
16748,2135,2015,5,2,1
16749,2135,2016,5,2,1
16750,2135,2017,5,2,1
16751,2135,2018,5,2,1
16752,2135,2019,5,2,1
16753,2135,2020,5,2,1
16754,2135,2021,5,2,1
16755,2135,2022,5,2,1
16756,2136,2013,5,2,1
16757,2136,2014,5,2,1
16758,2136,2015,5,2,1
16759,2136,2016,5,2,1
16760,2136,2017,5,2,1
16761,2136,2018,5,2,1
16762,2136,2019,5,2,1
16763,2136,2020,5,2,1
16764,2136,2021,5,2,1
16765,2136,2022,5,2,1
16766,2137,2014,5,2,1
16767,2138,2013,5,2,1
16768,2138,2013,5,2,1
16769,2138,2014,5,2,1
16770,2138,2015,5,2,1
16771,2138,2016,5,2,1
16772,2138,2017,5,2,1
16773,2138,2018,5,2,1
16774,2138,2019,5,2,1
16775,2138,2020,5,2,1
16776,2138,2021,5,2,1
16777,2138,2022,5,2,1
16778,2139,2013,5,2,1
16779,2139,2014,5,2,1
16780,2139,2015,5,2,1
16781,2139,2016,5,2,1
16782,2139,2017,5,2,1
16783,2139,2018,5,2,1
16784,2139,2019,5,2,1
16785,2139,2021,5,2,1
16786,2140,2022,5,2,1
16787,2141,2013,5,2,1
16788,2141,2014,5,2,1
16789,2141,2015,5,2,1
16790,2141,2016,5,2,1
16791,2141,2017,5,2,1
16792,2141,2018,5,2,1
16793,2141,2019,5,2,1
16794,2141,2020,5,2,1
16795,2141,2021,5,2,1
16796,2141,2022,5,2,1
16797,2142,2013,5,2,1
16798,2142,2014,5,2,1
16799,2142,2015,5,2,1
16800,2142,2016,5,2,1
16801,2142,2017,5,2,1
16802,2142,2018,5,2,1
16803,2142,2019,5,2,1
16804,2142,2020,5,2,1
16805,2142,2021,5,2,1
16806,2142,2022,5,2,1
16807,2143,2013,5,2,1
16808,2143,2014,5,2,1
16809,2143,2015,5,2,1
16810,2143,2016,5,2,1
16811,2143,2017,5,2,1
16812,2143,2018,5,2,1
16813,2143,2019,5,2,1
16814,2143,2020,5,2,1
16815,2143,2021,5,2,1
16816,2143,2022,5,2,1
16817,2144,2013,5,2,1
16818,2144,2014,5,2,1
16819,2144,2015,5,2,1
16820,2144,2016,5,2,1
16821,2144,2017,5,2,1
16822,2144,2018,5,2,1
16823,2144,2019,5,2,1
16824,2144,2020,5,2,1
16825,2144,2021,5,2,1
16826,2144,2022,5,2,1
16827,2145,2014,5,2,1
16828,2145,2015,5,2,1
16829,2145,2016,5,2,1
16830,2145,2017,5,2,1
16831,2145,2019,5,2,1
16832,2145,2020,5,2,1
16833,2145,2021,5,2,1
16834,2145,2022,5,2,1
16835,2146,2013,5,2,1
16836,2146,2014,5,2,1
16837,2146,2015,5,2,1
16838,2146,2016,5,2,1
16839,2146,2017,5,2,1
16840,2146,2018,5,2,1
16841,2146,2019,5,2,1
16842,2146,2020,5,2,1
16843,2146,2021,5,2,1
16844,2146,2022,5,2,1
16845,2147,2014,5,2,1
16846,2147,2015,5,2,1
16847,2147,2016,5,2,1
16848,2147,2017,5,2,1
16849,2147,2018,5,2,1
16850,2147,2019,5,2,1
16851,2147,2020,5,2,1
16852,2147,2021,5,2,1
16853,2147,2022,5,2,1
16854,2148,2013,5,2,1
16855,2148,2014,5,2,1
16856,2148,2015,5,2,1
16857,2148,2016,5,2,1
16858,2148,2017,5,2,1
16859,2148,2018,5,2,1
16860,2148,2019,5,2,1
16861,2148,2020,5,2,1
16862,2148,2021,5,2,1
16863,2148,2022,5,2,1
16864,2149,2013,5,2,1
16865,2149,2014,5,2,1
16866,2149,2015,5,2,1
16867,2149,2016,5,2,1
16868,2149,2017,5,2,1
16869,2149,2018,5,2,1
16870,2149,2019,5,2,1
16871,2149,2020,5,2,1
16872,2149,2021,5,2,1
16873,2149,2022,5,2,1
16874,2150,2013,5,2,1
16875,2150,2015,5,2,1
16876,2151,2019,5,2,1
16877,2151,2020,5,2,1
16878,2151,2022,5,2,1
16879,2152,2013,5,2,1
16880,2152,2014,5,2,1
16881,2152,2015,5,2,1
16882,2152,2016,5,2,1
16883,2152,2017,5,2,1
16884,2152,2018,5,2,1
16885,2152,2019,5,2,1
16886,2152,2020,5,2,1
16887,2152,2021,5,2,1
16888,2152,2022,5,2,1
16889,2153,2013,5,2,1
16890,2153,2014,5,2,1
16891,2153,2015,5,2,1
16892,2153,2016,5,2,1
16893,2153,2017,5,2,1
16894,2153,2018,5,2,1
16895,2153,2019,5,2,1
16896,2153,2021,5,2,1
16897,2154,2013,5,2,1
16898,2154,2014,5,2,1
16899,2154,2015,5,2,1
16900,2154,2016,5,2,1
16901,2154,2017,5,2,1
16902,2154,2018,5,2,1
16903,2154,2019,5,2,1
16904,2154,2020,5,2,1
16905,2154,2021,5,2,1
16906,2154,2022,5,2,1
16907,2155,2013,5,2,1
16908,2155,2014,5,2,1
16909,2155,2015,5,2,1
16910,2155,2016,5,2,1
16911,2155,2017,5,2,1
16912,2155,2018,5,2,1
16913,2155,2019,5,2,1
16914,2155,2020,5,2,1
16915,2155,2021,5,2,1
16916,2155,2022,5,2,1
16917,2156,2013,5,2,1
16918,2156,2014,5,2,1
16919,2156,2015,5,2,1
16920,2156,2016,5,2,1
16921,2156,2017,5,2,1
16922,2156,2018,5,2,1
16923,2156,2019,5,2,1
16924,2156,2020,5,2,1
16925,2156,2021,5,2,1
16926,2156,2022,5,2,1
16927,2157,2013,5,2,1
16928,2157,2014,5,2,1
16929,2157,2015,5,2,1
16930,2157,2017,5,2,1
16931,2157,2018,5,2,1
16932,2157,2019,5,2,1
16933,2157,2020,5,2,1
16934,2157,2021,5,2,1
16935,2157,2022,5,2,1
16936,2158,2013,5,2,1
16937,2158,2014,5,2,1
16938,2158,2015,5,2,1
16939,2158,2016,5,2,1
16940,2158,2017,5,2,1
16941,2158,2018,5,2,1
16942,2158,2019,5,2,1
16943,2158,2020,5,2,1
16944,2158,2021,5,2,1
16945,2158,2022,5,2,1
16946,2159,2021,5,2,1
16947,2159,2022,5,2,1
16948,2160,2013,5,2,1
16949,2160,2014,5,2,1
16950,2160,2015,5,2,1
16951,2160,2016,5,2,1
16952,2160,2017,5,2,1
16953,2160,2018,5,2,1
16954,2160,2019,5,2,1
16955,2160,2020,5,2,1
16956,2160,2021,5,2,1
16957,2161,2013,5,2,1
16958,2161,2014,5,2,1
16959,2161,2015,5,2,1
16960,2161,2016,5,2,1
16961,2161,2017,5,2,1
16962,2161,2018,5,2,1
16963,2161,2019,5,2,1
16964,2161,2020,5,2,1
16965,2161,2021,5,2,1
16966,2161,2022,5,2,1
16967,2162,2013,5,2,1
16968,2162,2014,5,2,1
16969,2162,2015,5,2,1
16970,2162,2016,5,2,1
16971,2162,2017,5,2,1
16972,2162,2018,5,2,1
16973,2162,2019,5,2,1
16974,2162,2020,5,2,1
16975,2162,2021,5,2,1
16976,2162,2022,5,2,1
16977,2163,2014,5,2,1
16978,2163,2015,5,2,1
16979,2163,2016,5,2,1
16980,2163,2017,5,2,1
16981,2163,2018,5,2,1
16982,2163,2019,5,2,1
16983,2163,2020,5,2,1
16984,2163,2021,5,2,1
16985,2163,2022,5,2,1
16986,2164,2013,5,2,1
16987,2164,2014,5,2,1
16988,2164,2015,5,2,1
16989,2164,2016,5,2,1
16990,2165,2013,5,2,1
16991,2165,2014,5,2,1
16992,2166,2014,5,2,1
16993,2166,2015,5,2,1
16994,2166,2016,5,2,1
16995,2166,2017,5,2,1
16996,2166,2018,5,2,1
16997,2166,2019,5,2,1
16998,2166,2020,5,2,1
16999,2166,2022,5,2,1
17000,2167,2022,5,2,1
17001,2168,2013,5,2,1
17002,2168,2014,5,2,1
17003,2168,2015,5,2,1
17004,2168,2016,5,2,1
17005,2168,2017,5,2,1
17006,2168,2018,5,2,1
17007,2168,2019,5,2,1
17008,2168,2020,5,2,1
17009,2168,2021,5,2,1
17010,2168,2022,5,2,1
17011,2169,2013,5,2,1
17012,2169,2014,5,2,1
17013,2169,2015,5,2,1
17014,2169,2016,5,2,1
17015,2169,2017,5,2,1
17016,2169,2018,5,2,1
17017,2169,2019,5,2,1
17018,2169,2020,5,2,1
17019,2169,2021,5,2,1
17020,2169,2022,5,2,1
17021,2170,2013,5,2,1
17022,2170,2014,5,2,1
17023,2170,2015,5,2,1
17024,2170,2016,5,2,1
17025,2170,2017,5,2,1
17026,2170,2018,5,2,1
17027,2170,2019,5,2,1
17028,2170,2020,5,2,1
17029,2170,2021,5,2,1
17030,2170,2022,5,2,1
17031,2171,2013,5,2,1
17032,2171,2014,5,2,1
17033,2171,2015,5,2,1
17034,2171,2016,5,2,1
17035,2171,2017,5,2,1
