obs_id,school_id,school_name,county_name,year,county_loc_id,school_loc_id,location,cohort,age,dose,weight
42795,25813,avocado elementary,San diego,2016,38,5351,5351,2016,5,2,1
42796,25813,avocado elementary,San diego,2017,38,5351,5351,2017,5,2,1
42797,25813,avocado elementary,San diego,2018,38,5351,5351,2018,5,2,1
42798,25813,avocado elementary,San diego,2019,38,5351,5351,2019,5,2,1
42799,25813,avocado elementary,San diego,2020,38,5351,5351,2020,5,2,1
42800,25813,avocado elementary,San diego,2021,38,5351,5351,2021,5,2,1
42801,25813,avocado elementary,San diego,2022,38,5351,5351,2022,5,2,1
42802,25814,avondale elementary,San diego,2013,38,5352,5352,2013,5,2,1
42803,25814,avondale elementary,San diego,2014,38,5352,5352,2014,5,2,1
42804,25814,avondale elementary,San diego,2015,38,5352,5352,2015,5,2,1
42805,25814,avondale elementary,San diego,2016,38,5352,5352,2016,5,2,1
42806,25814,avondale elementary,San diego,2017,38,5352,5352,2017,5,2,1
42807,25814,avondale elementary,San diego,2018,38,5352,5352,2018,5,2,1
42808,25814,avondale elementary,San diego,2019,38,5352,5352,2019,5,2,1
42809,25814,avondale elementary,San diego,2020,38,5352,5352,2020,5,2,1
42810,25814,avondale elementary,San diego,2021,38,5352,5352,2021,5,2,1
42811,25814,avondale elementary,San diego,2022,38,5352,5352,2022,5,2,1
42812,25817,baker elementary,San diego,2013,38,5353,5353,2013,5,2,1
42813,25817,baker elementary,San diego,2014,38,5353,5353,2014,5,2,1
42814,25817,baker elementary,San diego,2015,38,5353,5353,2015,5,2,1
42815,25817,baker elementary,San diego,2016,38,5353,5353,2016,5,2,1
42816,25817,baker elementary,San diego,2017,38,5353,5353,2017,5,2,1
42817,25817,baker elementary,San diego,2018,38,5353,5353,2018,5,2,1
42818,25817,baker elementary,San diego,2019,38,5353,5353,2019,5,2,1
42819,25817,baker elementary,San diego,2020,38,5353,5353,2020,5,2,1
42820,25817,baker elementary,San diego,2021,38,5353,5353,2021,5,2,1
42821,25817,baker elementary,San diego,2022,38,5353,5353,2022,5,2,1
42822,25819,balboa elementary,San diego,2013,38,5354,5354,2013,5,2,1
42823,25819,balboa elementary,San diego,2014,38,5354,5354,2014,5,2,1
42824,25819,balboa elementary,San diego,2015,38,5354,5354,2015,5,2,1
42825,25819,balboa elementary,San diego,2016,38,5354,5354,2016,5,2,1
42826,25819,balboa elementary,San diego,2017,38,5354,5354,2017,5,2,1
42827,25819,balboa elementary,San diego,2018,38,5354,5354,2018,5,2,1
42828,25819,balboa elementary,San diego,2019,38,5354,5354,2019,5,2,1
42829,25819,balboa elementary,San diego,2020,38,5354,5354,2020,5,2,1
42830,25819,balboa elementary,San diego,2021,38,5354,5354,2021,5,2,1
42831,25819,balboa elementary,San diego,2022,38,5354,5354,2022,5,2,1
42832,25826,bancroft elementary,San diego,2013,38,5355,5355,2013,5,2,1
42833,25826,bancroft elementary,San diego,2014,38,5355,5355,2014,5,2,1
42834,25826,bancroft elementary,San diego,2015,38,5355,5355,2015,5,2,1
42835,25826,bancroft elementary,San diego,2016,38,5355,5355,2016,5,2,1
42836,25826,bancroft elementary,San diego,2017,38,5355,5355,2017,5,2,1
42837,25826,bancroft elementary,San diego,2018,38,5355,5355,2018,5,2,1
42838,25826,bancroft elementary,San diego,2019,38,5355,5355,2019,5,2,1
42839,25826,bancroft elementary,San diego,2020,38,5355,5355,2020,5,2,1
42840,25826,bancroft elementary,San diego,2021,38,5355,5355,2021,5,2,1
42841,25826,bancroft elementary,San diego,2022,38,5355,5355,2022,5,2,1
42842,25834,barnard elementary,San diego,2013,38,5356,5356,2013,5,2,1
42843,25834,barnard elementary,San diego,2014,38,5356,5356,2014,5,2,1
42844,25834,barnard elementary,San diego,2015,38,5356,5356,2015,5,2,1
42845,25834,barnard elementary,San diego,2016,38,5356,5356,2016,5,2,1
42846,25834,barnard elementary,San diego,2017,38,5356,5356,2017,5,2,1
42847,25834,barnard elementary,San diego,2018,38,5356,5356,2018,5,2,1
42848,25834,barnard elementary,San diego,2019,38,5356,5356,2019,5,2,1
42849,25834,barnard elementary,San diego,2020,38,5356,5356,2020,5,2,1
42850,25834,barnard elementary,San diego,2021,38,5356,5356,2021,5,2,1
42851,25834,barnard elementary,San diego,2022,38,5356,5356,2022,5,2,1
42852,25835,barnett elementary,San diego,2013,38,5357,5357,2013,5,2,1
42853,25835,barnett elementary,San diego,2014,38,5357,5357,2014,5,2,1
42854,25835,barnett elementary,San diego,2015,38,5357,5357,2015,5,2,1
42855,25835,barnett elementary,San diego,2016,38,5357,5357,2016,5,2,1
42856,25835,barnett elementary,San diego,2017,38,5357,5357,2017,5,2,1
42857,25835,barnett elementary,San diego,2018,38,5357,5357,2018,5,2,1
42858,25835,barnett elementary,San diego,2019,38,5357,5357,2019,5,2,1
42859,25835,barnett elementary,San diego,2020,38,5357,5357,2020,5,2,1
42860,25835,barnett elementary,San diego,2021,38,5357,5357,2021,5,2,1
42861,25835,barnett elementary,San diego,2022,38,5357,5357,2022,5,2,1
42862,25837,barona indian charter,San diego,2013,38,5358,5358,2013,5,2,1
42863,25837,barona indian charter,San diego,2014,38,5358,5358,2014,5,2,1
42864,25837,barona indian charter,San diego,2015,38,5358,5358,2015,5,2,1
42865,25841,bayside steam academy,San diego,2016,38,5359,5359,2016,5,2,1
42866,25841,bayside steam academy,San diego,2017,38,5359,5359,2017,5,2,1
42867,25841,bayside steam academy,San diego,2018,38,5359,5359,2018,5,2,1
42868,25841,bayside steam academy,San diego,2019,38,5359,5359,2019,5,2,1
42869,25841,bayside steam academy,San diego,2020,38,5359,5359,2020,5,2,1
42870,25841,bayside steam academy,San diego,2021,38,5359,5359,2021,5,2,1
42871,25841,bayside steam academy,San diego,2022,38,5359,5359,2022,5,2,1
42872,25842,bay park elementary,San diego,2013,38,5360,5360,2013,5,2,1
42873,25842,bay park elementary,San diego,2014,38,5360,5360,2014,5,2,1
42874,25842,bay park elementary,San diego,2015,38,5360,5360,2015,5,2,1
42875,25842,bay park elementary,San diego,2016,38,5360,5360,2016,5,2,1
42876,25842,bay park elementary,San diego,2017,38,5360,5360,2017,5,2,1
42877,25842,bay park elementary,San diego,2018,38,5360,5360,2018,5,2,1
42878,25842,bay park elementary,San diego,2019,38,5360,5360,2019,5,2,1
42879,25842,bay park elementary,San diego,2020,38,5360,5360,2020,5,2,1
42880,25842,bay park elementary,San diego,2021,38,5360,5360,2021,5,2,1
42881,25842,bay park elementary,San diego,2022,38,5360,5360,2022,5,2,1
42882,25845,baypoint preparatory academy - san diego,San diego,2018,38,5361,5361,2018,5,2,1
42883,25845,baypoint preparatory academy - san diego,San diego,2019,38,5361,5361,2019,5,2,1
42884,25845,baypoint preparatory academy - san diego,San diego,2020,38,5361,5361,2020,5,2,1
42885,25845,baypoint preparatory academy - san diego,San diego,2021,38,5361,5361,2021,5,2,1
42886,25845,baypoint preparatory academy - san diego,San diego,2022,38,5361,5361,2022,5,2,1
42887,25846,bayshore preparatory charter,San diego,2015,38,5362,5362,2015,5,2,1
42888,25847,bayside elementary,San diego,2013,38,5363,5363,2013,5,2,1
42889,25847,bayside elementary,San diego,2014,38,5363,5363,2014,5,2,1
42890,25847,bayside elementary,San diego,2015,38,5363,5363,2015,5,2,1
42891,25851,beacon classical academy elementary charter,San diego,2014,38,5364,5364,2014,5,2,1
42892,25851,beacon classical academy national city,San diego,2015,38,5364,5364,2015,5,2,1
42893,25851,beacon classical academy national city,San diego,2016,38,5364,5364,2016,5,2,1
42894,25854,beaumont elementary,San diego,2013,38,5365,5365,2013,5,2,1
42895,25854,beaumont elementary,San diego,2014,38,5365,5365,2014,5,2,1
42896,25854,beaumont elementary,San diego,2015,38,5365,5365,2015,5,2,1
42897,25854,beaumont elementary,San diego,2016,38,5365,5365,2016,5,2,1
42898,25854,beaumont elementary,San diego,2017,38,5365,5365,2017,5,2,1
42899,25854,beaumont elementary,San diego,2018,38,5365,5365,2018,5,2,1
42900,25854,beaumont elementary,San diego,2019,38,5365,5365,2019,5,2,1
42901,25854,beaumont elementary,San diego,2020,38,5365,5365,2020,5,2,1
42902,25854,beaumont elementary,San diego,2021,38,5365,5365,2021,5,2,1
42903,25854,beaumont elementary,San diego,2022,38,5365,5365,2022,5,2,1
42904,25857,bella mente montessori academy,San diego,2013,38,5366,5366,2013,5,2,1
42905,25857,bella mente montessori academy,San diego,2014,38,5366,5366,2014,5,2,1
42906,25857,bella mente montessori academy,San diego,2015,38,5366,5366,2015,5,2,1
42907,25857,bella mente montessori academy,San diego,2016,38,5366,5366,2016,5,2,1
42908,25857,bella mente montessori academy,San diego,2017,38,5366,5366,2017,5,2,1
42909,25857,bella mente montessori academy,San diego,2018,38,5366,5366,2018,5,2,1
42910,25857,bella mente montessori academy,San diego,2019,38,5366,5366,2019,5,2,1
42911,25857,bella mente montessori academy,San diego,2020,38,5366,5366,2020,5,2,1
42912,25857,bella mente montessori academy,San diego,2021,38,5366,5366,2021,5,2,1
42913,25857,bella mente montessori academy,San diego,2022,38,5366,5366,2022,5,2,1
42914,25858,benchley/weinberger elementary,San diego,2013,38,5367,5367,2013,5,2,1
42915,25858,benchley weinberger elementary,San diego,2014,38,5367,5367,2014,5,2,1
42916,25858,benchley weinberger elementary,San diego,2015,38,5367,5367,2015,5,2,1
42917,25858,benchley/weinberger elementary,San diego,2016,38,5367,5367,2016,5,2,1
42918,25858,benchley/weinberger elementary,San diego,2017,38,5367,5367,2017,5,2,1
42919,25858,benchley/weinberger elementary,San diego,2018,38,5367,5367,2018,5,2,1
42920,25858,benchley/weinberger elementary,San diego,2019,38,5367,5367,2019,5,2,1
42921,25858,benchley/weinberger elementary,San diego,2020,38,5367,5367,2020,5,2,1
42922,25858,benchley/weinberger elementary,San diego,2021,38,5367,5367,2021,5,2,1
