school_id,year,school_name,county_name,enrollment,current,med_exempt,rel_exempt,school_type,school_level,excluded_note,addr_clean,city,zip,state,business_status,lat,lon
14286,2015,tarzana elementary,los angeles,41,33,0,0,public,NA,NA,5726 topeka dr,Los Angeles,91356,ca,operational,34.174999,-118.545776
15122,2013,wilbur charter for enriched academics,los angeles,114,107,0,0,charter,NA,NA,5213 crebs ave,Los Angeles,91356,ca,operational,34.165165,-118.545067
1679,2014,valley view elementary,alameda,77,68,8,0,public,NA,NA,480 adams way,Pleasanton,94566,ca,operational,37.660496,-121.862312
15122,2014,wilbur charter for enriched academics,los angeles,136,128,1,0,charter,NA,NA,5213 crebs ave,Los Angeles,91356,ca,operational,34.165165,-118.545067
15122,2015,wilbur charter for enriched academics,los angeles,133,126,0,0,charter,NA,NA,5213 crebs ave,Los Angeles,91356,ca,operational,34.165165,-118.545067
15271,2013,woodcrest school,los angeles,41,41,0,0,private,NA,NA,6043 tampa ave 101a,Los Angeles,91356,ca,operational,34.166286,-118.544777
1679,2015,valley view elementary,alameda,125,120,0,0,public,NA,NA,480 adams way,Pleasanton,94566,ca,operational,37.660496,-121.862312
15271,2014,woodcrest school,los angeles,43,43,0,0,private,NA,NA,6043 tampa ave 101a,Los Angeles,91356,ca,operational,34.166286,-118.544777
15271,2015,woodcrest school,los angeles,37,37,0,0,private,NA,NA,6043 tampa ave 101a,Los Angeles,91356,ca,operational,34.166286,-118.544777
8335,2013,cleminson elementary,los angeles,63,57,0,0,public,NA,NA,5213 daleview ave,Temple City,91780,ca,operational,34.099018,-118.0327
8335,2014,cleminson elementary,los angeles,53,48,0,0,public,NA,NA,5213 daleview ave,Temple City,91780,ca,operational,34.099018,-118.0327
8335,2015,cleminson elementary,los angeles,73,72,0,0,public,NA,NA,5213 daleview ave,Temple City,91780,ca,operational,34.099018,-118.0327
10887,2013,la rosa elementary,los angeles,150,143,0,0,public,NA,NA,9301 la rosa dr,Temple City,91780,ca,operational,34.093399,-118.064941
10887,2014,la rosa elementary,los angeles,157,155,0,0,public,NA,NA,9301 la rosa dr,Temple City,91780,ca,operational,34.093399,-118.064941
10887,2015,la rosa elementary,los angeles,157,149,0,0,public,NA,NA,9301 la rosa dr,Temple City,91780,ca,operational,34.093399,-118.064941
11300,2013,longden elementary,los angeles,118,106,2,0,public,NA,NA,9501 wendon st,Temple City,91780,ca,operational,34.113811,-118.055344
11300,2014,longden elementary,los angeles,146,138,0,0,public,NA,NA,9501 wendon st,Temple City,91780,ca,operational,34.113811,-118.055344
11300,2015,longden elementary,los angeles,136,128,0,1,public,NA,NA,9501 wendon st,Temple City,91780,ca,operational,34.113811,-118.055344
13989,2013,st. luke catholic,los angeles,13,11,0,0,private,NA,NA,5521 cloverly ave,Temple City,91780,ca,operational,34.100903,-118.062973
13989,2015,st. luke catholic,los angeles,16,13,0,0,private,NA,NA,5521 cloverly ave,Temple City,91780,ca,operational,34.100903,-118.062973
14444,2015,topanga elementary charter,los angeles,59,49,1,0,charter,NA,NA,22075 topanga school rd,Topanga,90290,ca,operational,34.092133,-118.60392
14444,2013,topanga learn-charter elementary,los angeles,67,42,0,0,charter,NA,NA,22075 topanga school rd,Topanga,90290,ca,operational,34.092133,-118.60392
14444,2014,topanga learn-charter elementary,los angeles,74,52,0,0,charter,NA,NA,22075 topanga school rd,Topanga,90290,ca,operational,34.092133,-118.60392
7143,2013,anza elementary,los angeles,111,109,0,0,public,NA,NA,21400 ellinwood dr,Torrance,90503,ca,operational,33.834251,-118.364822
7143,2014,anza elementary,los angeles,94,89,0,1,public,NA,NA,21400 ellinwood dr,Torrance,90503,ca,operational,33.834251,-118.364822
7143,2015,anza elementary,los angeles,105,102,0,0,public,NA,NA,21400 ellinwood dr,Torrance,90503,ca,operational,33.834251,-118.364822
7194,2013,arlington elementary,los angeles,84,80,0,0,public,NA,NA,17800 van ness ave,Torrance,90504,ca,operational,33.868088,-118.316605
7194,2014,arlington elementary,los angeles,74,71,0,0,public,NA,NA,17800 van ness ave,Torrance,90504,ca,operational,33.868088,-118.316605
7194,2015,arlington elementary,los angeles,86,82,0,0,public,NA,NA,17800 van ness ave,Torrance,90504,ca,operational,33.868088,-118.316605
1698,2013,vintage hills elementary,alameda,58,56,0,0,public,NA,NA,1125 concord st,Pleasanton,94566,ca,operational,37.655235,-121.855904
7235,2013,ascension lutheran school,los angeles,14,8,0,0,private,NA,NA,17910 prairie ave,Torrance,90504,ca,closed_permanently,33.868164,-118.34314
7235,2014,ascension lutheran school,los angeles,17,17,0,0,private,NA,NA,17910 prairie ave,Torrance,90504,ca,closed_permanently,33.868164,-118.34314
7235,2015,ascension lutheran school,los angeles,11,11,0,0,private,NA,NA,17910 prairie ave,Torrance,90504,ca,closed_permanently,33.868164,-118.34314
1698,2014,vintage hills elementary,alameda,105,102,1,0,public,NA,NA,1125 concord st,Pleasanton,94566,ca,operational,37.655235,-121.855904
7605,2013,bread of life church school,los angeles,11,11,0,0,private,NA,NA,2780 lomita blvd,Torrance,90505,ca,operational,33.80909,-118.336792
1698,2015,vintage hills elementary,alameda,119,117,0,0,public,NA,NA,1125 concord st,Pleasanton,94566,ca,operational,37.655235,-121.855904
9007,2013,edison elementary,los angeles,88,83,0,0,public,NA,NA,2402 virginia ave,Santa Monica,90404,ca,operational,34.023903,-118.465736
9007,2014,edison elementary,los angeles,96,91,0,0,public,NA,NA,2402 virginia ave,Santa Monica,90404,ca,operational,34.023903,-118.465736
9007,2015,edison elementary,los angeles,93,89,0,1,public,NA,NA,2402 virginia ave,Santa Monica,90404,ca,operational,34.023903,-118.465736
9219,2013,evelyn carr elementary,los angeles,81,81,0,0,public,NA,NA,3404 168th st,Torrance,90504,ca,operational,33.877548,-118.33268
9219,2014,evelyn carr elementary,los angeles,74,72,0,0,public,NA,NA,3404 168th st,Torrance,90504,ca,operational,33.877548,-118.33268
9219,2015,evelyn carr elementary,los angeles,83,81,1,0,public,NA,NA,3404 168th st,Torrance,90504,ca,operational,33.877548,-118.33268
9319,2013,fern elementary,los angeles,136,126,0,0,public,NA,NA,1314 fern ave,Torrance,90503,ca,operational,33.834953,-118.331352
9319,2014,fern elementary,los angeles,109,103,0,3,public,NA,NA,1314 fern ave,Torrance,90503,ca,operational,33.834953,-118.331352
9319,2015,fern elementary,los angeles,114,110,0,1,public,NA,NA,1314 fern ave,Torrance,90503,ca,operational,33.834953,-118.331352
9364,2013,first lutheran,los angeles,49,47,0,0,private,NA,NA,2900 w carson st,Torrance,90503,ca,operational,33.830582,-118.33831
9364,2014,first lutheran,los angeles,58,58,0,0,private,NA,NA,2900 w carson st,Torrance,90503,ca,operational,33.830582,-118.33831
9364,2015,first lutheran,los angeles,61,56,0,0,private,NA,NA,2900 w carson st,Torrance,90503,ca,operational,33.830582,-118.33831
9924,2013,halldale elementary,los angeles,95,93,0,0,public,NA,NA,21514 halldale ave,Torrance,90501,ca,operational,33.833603,-118.300529
9924,2014,halldale elementary,los angeles,101,97,0,1,public,NA,NA,21514 halldale ave,Torrance,90501,ca,operational,33.833603,-118.300529
9924,2015,halldale elementary,los angeles,95,87,0,0,public,NA,NA,21514 halldale ave,Torrance,90501,ca,operational,33.833603,-118.300529
10088,2013,hickory elementary,los angeles,177,173,0,0,public,NA,NA,2800 w 227th st,Torrance,90505,ca,operational,33.819271,-118.334869
10088,2014,hickory elementary,los angeles,169,161,0,0,public,NA,NA,2800 w 227th st,Torrance,90505,ca,operational,33.819271,-118.334869
10088,2015,hickory elementary,los angeles,145,136,0,1,public,NA,NA,2800 w 227th st,Torrance,90505,ca,operational,33.819271,-118.334869
10090,2014,hickory tree school,los angeles,33,29,0,0,private,NA,NA,21720 madrona ave,Torrance,90503,ca,operational,33.830425,-118.344322
10090,2015,hickory tree school,los angeles,29,26,0,0,private,NA,NA,21720 madrona ave,Torrance,90503,ca,operational,33.830425,-118.344322
10245,2013,howard wood elementary,los angeles,66,53,0,0,public,NA,NA,2250 w 235th st,Torrance,90501,ca,operational,33.812283,-118.321724
10245,2014,howard wood elementary,los angeles,55,46,0,0,public,NA,NA,2250 w 235th st,Torrance,90501,ca,operational,33.812283,-118.321724
10245,2015,howard wood elementary,los angeles,86,82,0,3,public,NA,NA,2250 w 235th st,Torrance,90501,ca,operational,33.812283,-118.321724
1706,2013,walnut grove elementary,alameda,111,110,1,0,public,NA,NA,1999 harvest rd,Pleasanton,94566,ca,operational,37.672726,-121.885559
10515,2013,john adams elementary,los angeles,93,89,0,0,public,NA,NA,2121 238th st,Torrance,90501,ca,operational,33.809227,-118.317886
10515,2014,john adams elementary,los angeles,79,71,0,0,public,NA,NA,2121 238th st,Torrance,90501,ca,operational,33.809227,-118.317886
10515,2015,john adams elementary,los angeles,97,89,1,0,public,NA,NA,2121 238th st,Torrance,90501,ca,operational,33.809227,-118.317886
10561,2013,joseph arnold elementary,los angeles,104,101,0,0,public,NA,NA,4100 w 227th st,Torrance,90505,ca,operational,33.821983,-118.35701
10561,2014,joseph arnold elementary,los angeles,113,102,0,1,public,NA,NA,4100 w 227th st,Torrance,90505,ca,operational,33.821983,-118.35701
10561,2015,joseph arnold elementary,los angeles,115,108,1,0,public,NA,NA,4100 w 227th st,Torrance,90505,ca,operational,33.821983,-118.35701
1706,2014,walnut grove elementary,alameda,107,102,0,0,public,NA,NA,1999 harvest rd,Pleasanton,94566,ca,operational,37.672726,-121.885559
1706,2015,walnut grove elementary,alameda,116,114,1,0,public,NA,NA,1999 harvest rd,Pleasanton,94566,ca,operational,37.672726,-121.885559
11145,2013,lincoln elementary,los angeles,80,73,0,0,public,NA,NA,11031 state st,Lynwood,90262,ca,operational,33.932709,-118.217392
11145,2014,lincoln elementary,los angeles,72,68,0,0,public,NA,NA,11031 state st,Lynwood,90262,ca,operational,33.932709,-118.217392
11145,2015,lincoln elementary,los angeles,79,79,0,0,public,NA,NA,11031 state st,Lynwood,90262,ca,operational,33.932709,-118.217392
11779,2013,meyler street elementary,los angeles,179,163,0,0,public,NA,NA,1123 w 223rd st,Torrance,90502,ca,operational,33.825275,-118.295479
11779,2014,meyler street elementary,los angeles,142,111,0,0,public,NA,NA,1123 w 223rd st,Torrance,90502,ca,operational,33.825275,-118.295479
11779,2015,meyler street elementary,los angeles,165,106,0,0,public,NA,NA,1123 w 223rd st,Torrance,90502,ca,operational,33.825275,-118.295479
12071,2013,nativity catholic elementary,los angeles,45,31,0,0,private,NA,NA,10907 saint louis dr,El Monte,91731,ca,operational,34.077934,-118.034798
12071,2014,nativity catholic elementary,los angeles,43,29,0,0,private,NA,NA,10907 saint louis dr,El Monte,91731,ca,operational,34.077934,-118.034798
12071,2015,nativity catholic elementary,los angeles,34,27,0,0,private,NA,NA,10907 saint louis dr,El Monte,91731,ca,operational,34.077934,-118.034798
12881,2013,playhouse,los angeles,31,26,0,0,private,NA,NA,18213 prairie ave,Torrance,90504,ca,operational,33.864895,-118.344116
12881,2014,playhouse,los angeles,30,26,0,0,private,NA,NA,18213 prairie ave,Torrance,90504,ca,operational,33.864895,-118.344116
12881,2015,playhouse,los angeles,32,27,0,0,private,NA,NA,18213 prairie ave,Torrance,90504,ca,operational,33.864895,-118.344116
13221,2013,riviera elementary,los angeles,95,85,0,0,public,NA,NA,365 paseo de arena,Torrance,90505,ca,operational,33.808052000000004,-118.372124
13221,2014,riviera elementary,los angeles,103,89,0,0,public,NA,NA,365 paseo de arena,Torrance,90505,ca,operational,33.808052000000004,-118.372124
13221,2015,riviera elementary,los angeles,106,97,7,0,public,NA,NA,365 paseo de arena,Torrance,90505,ca,operational,33.808052000000004,-118.372124
13533,2013,seaside elementary,los angeles,94,92,0,0,public,NA,NA,4651 sharynne ln,Torrance,90505,ca,operational,33.820965,-118.36409
13533,2014,seaside elementary,los angeles,114,108,0,0,public,NA,NA,4651 sharynne ln,Torrance,90505,ca,operational,33.820965,-118.36409
13533,2015,seaside elementary,los angeles,116,108,0,3,public,NA,NA,4651 sharynne ln,Torrance,90505,ca,operational,33.820965,-118.36409
13767,2014,south bay junior academy,los angeles,18,18,0,0,private,NA,NA,4400 del amo blvd,Torrance,90503,ca,NA,33.848122,-118.360237
13767,2015,south bay junior academy,los angeles,19,19,0,0,private,NA,NA,4400 del amo blvd,Torrance,90503,ca,NA,33.848122,-118.360237
13891,2013,st. catherine laboure elementary,los angeles,59,43,0,0,private,NA,NA,3846 redondo beach blvd,Torrance,90504,ca,operational,33.877651,-118.340118
13891,2014,st. catherine laboure elementary,los angeles,66,64,1,0,private,NA,NA,3846 redondo beach blvd,Torrance,90504,ca,operational,33.877651,-118.340118
13891,2015,st. catherine laboure elementary,los angeles,79,70,0,0,private,NA,NA,3846 redondo beach blvd,Torrance,90504,ca,operational,33.877651,-118.340118
13939,2013,st. james elementary,los angeles,36,35,0,0,private,NA,NA,4625 garnet st,Torrance,90503,ca,operational,33.843834,-118.362724
13939,2014,st. james elementary,los angeles,30,30,0,0,private,NA,NA,4625 garnet st,Torrance,90503,ca,operational,33.843834,-118.362724
13939,2015,st. james elementary,los angeles,25,24,0,0,private,NA,NA,4625 garnet st,Torrance,90503,ca,operational,33.843834,-118.362724
14452,2013,torrance elementary,los angeles,90,83,0,0,public,NA,NA,2125 lincoln ave,Torrance,90501,ca,operational,33.824474,-118.321724
14452,2014,torrance elementary,los angeles,81,77,0,0,public,NA,NA,2125 lincoln ave,Torrance,90501,ca,operational,33.824474,-118.321724
14452,2015,torrance elementary,los angeles,84,78,0,0,public,NA,NA,2125 lincoln ave,Torrance,90501,ca,operational,33.824474,-118.321724
14464,2013,towers elementary,los angeles,84,81,1,0,public,NA,NA,5600 towers st,Torrance,90503,ca,operational,33.855244,-118.375778
14464,2014,towers elementary,los angeles,82,80,0,0,public,NA,NA,5600 towers st,Torrance,90503,ca,operational,33.855244,-118.375778
14464,2015,towers elementary,los angeles,106,95,1,0,public,NA,NA,5600 towers st,Torrance,90503,ca,operational,33.855244,-118.375778
14704,2013,van deene avenue elementary,los angeles,69,58,0,0,public,NA,NA,826 javelin st,Torrance,90502,ca,operational,33.837795,-118.288841
14704,2014,van deene avenue elementary,los angeles,55,34,0,0,public,NA,NA,826 javelin st,Torrance,90502,ca,operational,33.837795,-118.288841
14704,2015,van deene avenue elementary,los angeles,59,44,0,0,public,NA,NA,826 javelin st,Torrance,90502,ca,operational,33.837795,-118.288841
14759,2013,victor elementary,los angeles,160,150,0,0,public,NA,NA,4820 spencer st,Torrance,90503,ca,operational,33.843872,-118.364822
14759,2014,victor elementary,los angeles,161,151,0,0,public,NA,NA,4820 spencer st,Torrance,90503,ca,operational,33.843872,-118.364822
14759,2015,victor elementary,los angeles,158,153,0,1,public,NA,NA,4820 spencer st,Torrance,90503,ca,operational,33.843872,-118.364822
14885,2013,walteria elementary,los angeles,104,102,0,0,public,NA,NA,24456 madison st,Torrance,90505,ca,operational,33.800316,-118.346558
14885,2014,walteria elementary,los angeles,142,132,0,0,public,NA,NA,24456 madison st,Torrance,90505,ca,operational,33.800316,-118.346558
14885,2015,walteria elementary,los angeles,136,131,0,1,public,NA,NA,24456 madison st,Torrance,90505,ca,operational,33.800316,-118.346558
15411,2013,yukon elementary,los angeles,71,69,1,0,public,NA,NA,17815 yukon ave,Torrance,90504,ca,operational,33.868671,-118.335518
15411,2014,yukon elementary,los angeles,59,58,0,0,public,NA,NA,17815 yukon ave,Torrance,90504,ca,operational,33.868671,-118.335518
15411,2015,yukon elementary,los angeles,70,70,0,0,public,NA,NA,17815 yukon ave,Torrance,90504,ca,operational,33.868671,-118.335518
11991,2013,mountain view elementary,los angeles,47,44,0,0,public,NA,NA,6410 olcott st,Los Angeles,91042,ca,operational,34.248558,-118.272476
11991,2014,mountain view elementary,los angeles,82,78,0,0,public,NA,NA,6410 olcott st,Los Angeles,91042,ca,operational,34.248558,-118.272476
11991,2015,mountain view elementary,los angeles,61,58,0,0,public,NA,NA,6410 olcott st,Los Angeles,91042,ca,operational,34.248558,-118.272476
12528,2013,our lady of lourdes,los angeles,14,14,0,0,private,NA,NA,7324 apperson st,Los Angeles,91042,ca,operational,34.296677,-118.229271
12528,2014,our lady of lourdes,los angeles,14,14,0,0,private,NA,NA,7324 apperson st,Los Angeles,91042,ca,operational,34.296677,-118.229271
12528,2015,our lady of lourdes,los angeles,16,16,0,0,private,NA,NA,7324 apperson st,Los Angeles,91042,ca,operational,34.296677,-118.229271
12852,2013,pinewood avenue elementary,los angeles,68,59,0,0,public,NA,NA,10111 silverton ave,Los Angeles,91042,ca,operational,34.253422,-118.285027
12852,2014,pinewood avenue elementary,los angeles,44,40,0,0,public,NA,NA,10111 silverton ave,Los Angeles,91042,ca,operational,34.253422,-118.285027
12852,2015,pinewood avenue elementary,los angeles,51,48,0,0,public,NA,NA,10111 silverton ave,Los Angeles,91042,ca,operational,34.253422,-118.285027
161,2013,assumption,alameda,24,23,1,0,private,NA,NA,1851 136th ave,San Leandro,94578,ca,operational,37.720707,-122.135925
12870,2013,plainview academic charter academy,los angeles,61,58,0,0,charter,NA,NA,10819 plainview ave,Los Angeles,91042,ca,operational,34.265785,-118.298866
12870,2014,plainview academic charter academy,los angeles,51,42,0,0,charter,NA,NA,10819 plainview ave,Los Angeles,91042,ca,operational,34.265785,-118.298866
